Item,Gender,Measure,Mu,Sigma,Probability
hikes,female,log_ntimes,3.2542224577628076,0.8633107482455671,0.0032
hikes,female,log_ntimes,3.493698004167527,0.8633107482455671,0.0017999999999999993
hikes,female,log_ntimes,3.493698004167527,0.9319263463839889,0.0004
hikes,female,log_ntimes,3.2541897543706,0.9319263463839889,0.0011999999999999988
hikes,female,log_ntimes,2.9963174764998257,0.9319263463839889,0.010399999999999994
hikes,female,log_ntimes,3.303166243713349,0.9319263463839889,0.015200000000000005
hikes,female,log_ntimes,3.212882038205862,0.9319263463839889,0.0032
hikes,female,log_ntimes,3.1820628396235406,0.9319263463839889,0.0008
hikes,female,log_ntimes,3.224156678188592,0.9319263463839889,0.0021999999999999997
hikes,female,log_ntimes,3.224156678188592,0.7939044968225062,0.0014000000000000006
hikes,female,log_ntimes,3.086689645424485,0.7939044968225062,0.0122
hikes,female,log_ntimes,3.3004726259969175,0.7939044968225062,0.004600000000000001
hikes,female,log_ntimes,3.4078897163271904,0.7939044968225062,0.0011999999999999988
hikes,female,log_ntimes,3.0326012917794287,0.7939044968225062,0.006999999999999998
hikes,female,log_ntimes,3.0326012917794287,0.8537787501700222,0.005400000000000001
hikes,female,log_ntimes,3.3835778106004,0.8537787501700222,0.0017999999999999993
hikes,female,log_ntimes,3.074138197116554,0.8537787501700222,0.004600000000000001
hikes,female,log_ntimes,3.448394916485995,0.8537787501700222,0.0106
hikes,female,log_ntimes,3.605796208139509,0.8537787501700222,0.0009999999999999996
hikes,female,log_ntimes,3.605796208139509,1.0644870693795383,0.0020000000000000013
hikes,female,log_ntimes,3.3546177949756384,1.0644870693795383,0.0005999999999999994
hikes,female,log_ntimes,3.174402406439185,1.0644870693795383,0.007800000000000002
hikes,female,log_ntimes,3.174402406439185,1.061077059712261,0.0011999999999999988
hikes,female,log_ntimes,3.174402406439185,0.6734678754583001,0.00019999999999999985
hikes,female,log_ntimes,3.326213143300265,0.6734678754583001,0.0033999999999999994
hikes,female,log_ntimes,3.326213143300265,1.1985272518359125,0.013399999999999994
hikes,female,log_ntimes,3.3059142366982996,1.1985272518359125,0.0020000000000000013
hikes,female,log_ntimes,3.222990243230015,1.1985272518359125,0.0048
hikes,female,log_ntimes,2.946432016324252,1.1985272518359125,0.0005999999999999994
hikes,female,log_ntimes,2.946432016324252,1.0918330843560398,0.006999999999999998
hikes,female,log_ntimes,2.946432016324252,0.983960460871458,0.0005999999999999994
hikes,female,log_ntimes,3.1636354979127645,0.983960460871458,0.0021999999999999997
hikes,female,log_ntimes,3.267047603148967,0.983960460871458,0.0032
hikes,female,log_ntimes,3.507677612360567,0.983960460871458,0.00019999999999999985
hikes,female,log_ntimes,2.7636888716369867,0.983960460871458,0.00019999999999999985
hikes,female,log_ntimes,3.2919690967537463,0.983960460871458,0.0056000000000000025
hikes,female,log_ntimes,3.0879937880672514,0.983960460871458,0.0011999999999999988
hikes,female,log_ntimes,3.0879937880672514,0.7870357111096382,0.0021999999999999997
hikes,female,log_ntimes,3.0879937880672514,0.9271617070771754,0.0020000000000000013
hikes,female,log_ntimes,3.0879937880672514,0.8752723434008658,0.008599999999999997
hikes,female,log_ntimes,3.345889188349247,0.8752723434008658,0.0035999999999999986
