Item,Gender,Measure,Mu,Sigma,Probability
eats peanut butter,male,log_ntimes,5.0175290228798985,1.1426372616551816,0.0020000000000000013
eats peanut butter,male,log_ntimes,5.16778125660494,1.1426372616551816,0.00019999999999999985
eats peanut butter,male,log_ntimes,5.455349439289421,1.1426372616551816,0.0009999999999999996
eats peanut butter,male,log_ntimes,4.97453847900033,1.1426372616551816,0.004199999999999997
eats peanut butter,male,log_ntimes,4.97453847900033,0.8615272399038076,0.002999999999999998
eats peanut butter,male,log_ntimes,5.176138593815267,0.8615272399038076,0.0004
eats peanut butter,male,log_ntimes,5.176138593815267,1.0797207499854267,0.0048
eats peanut butter,male,log_ntimes,5.176138593815267,1.0299204499460757,0.0016
eats peanut butter,male,log_ntimes,5.3690858208574355,1.0299204499460757,0.004199999999999997
eats peanut butter,male,log_ntimes,5.3690858208574355,0.8913525566458702,0.00019999999999999985
eats peanut butter,male,log_ntimes,5.328220680821687,0.8913525566458702,0.0005999999999999994
eats peanut butter,male,log_ntimes,5.281351485755295,0.8913525566458702,0.0005999999999999994
eats peanut butter,male,log_ntimes,5.281351485755295,1.0790579835884273,0.002999999999999998
eats peanut butter,male,log_ntimes,5.326766944490373,1.0790579835884273,0.0033999999999999994
eats peanut butter,male,log_ntimes,5.326766944490373,1.136062943842262,0.019400000000000004
eats peanut butter,male,log_ntimes,5.326766944490373,1.0409840568900108,0.006599999999999997
eats peanut butter,male,log_ntimes,5.189061621204019,1.0409840568900108,0.0005999999999999994
eats peanut butter,male,log_ntimes,5.189061621204019,0.8870321465656161,0.0028000000000000013
eats peanut butter,male,log_ntimes,5.189061621204019,0.8787561347708106,0.007199999999999997
eats peanut butter,male,log_ntimes,5.189061621204019,0.9403231972828507,0.011000000000000003
eats peanut butter,male,log_ntimes,5.064031803049147,0.9403231972828507,0.0114
eats peanut butter,male,log_ntimes,5.064031803049147,1.0393991880118847,0.013599999999999998
eats peanut butter,male,log_ntimes,5.182210318744183,1.0393991880118847,0.015799999999999995
eats peanut butter,male,log_ntimes,5.182210318744183,1.0213399934582412,0.006799999999999999
eats peanut butter,male,log_ntimes,5.182210318744183,0.9511125856079161,0.0016
eats peanut butter,male,log_ntimes,5.182210318744183,0.9531171596609056,0.0011999999999999988
eats peanut butter,male,log_ntimes,5.182210318744183,0.9198387572541833,0.0056000000000000025
eats peanut butter,male,log_ntimes,5.215776099357754,0.9198387572541833,0.008399999999999994
eats peanut butter,male,log_ntimes,5.215776099357754,0.9210118325427175,0.0004
eats peanut butter,male,log_ntimes,5.215776099357754,0.9403495700098574,0.0024
eats peanut butter,male,log_ntimes,5.215776099357754,1.0746628977358341,0.0005999999999999994
eats peanut butter,male,log_ntimes,5.215776099357754,1.14712864626199,0.00019999999999999985
