Item,Gender,Measure,Gamma,Delta,Probability
does cocaine,male,existence,0.14141153544187546,3.3289594808593392,0.00019999999999999985
does cocaine,male,existence,0.15857207006774843,3.3289594808593392,0.004000000000000003
does cocaine,male,existence,0.15887143486179411,3.3289594808593392,0.004399999999999999
does cocaine,male,existence,0.19052329496480525,3.3289594808593392,0.0032
does cocaine,male,existence,0.18604210787452757,3.3289594808593392,0.0014000000000000006
does cocaine,male,existence,0.11643848638050258,3.3289594808593392,0.00019999999999999985
does cocaine,male,existence,0.11307420674711466,3.3289594808593392,0.0016
does cocaine,male,existence,0.11307420674711466,4.877652379218489,0.0017999999999999993
does cocaine,male,existence,0.112389812245965,4.877652379218489,0.004600000000000001
does cocaine,male,existence,0.112389812245965,4.918516334146261,0.004600000000000001
does cocaine,male,existence,0.112389812245965,3.241198172327131,0.0011999999999999988
does cocaine,male,existence,0.18848810670897365,3.241198172327131,0.0005999999999999994
does cocaine,male,existence,0.16535470774397254,3.241198172327131,0.0025999999999999986
does cocaine,male,existence,0.1460863316897303,3.241198172327131,0.005000000000000001
does cocaine,male,existence,0.14213679591193795,3.241198172327131,0.021799999999999993
does cocaine,male,existence,0.14673501648940146,3.241198172327131,0.0004
does cocaine,male,existence,0.14673501648940146,3.3033186104148626,0.0032
does cocaine,male,existence,0.14673501648940146,2.4580042576417327,0.0014000000000000006
does cocaine,male,existence,0.13994557945989072,2.4580042576417327,0.007199999999999997
does cocaine,male,existence,0.15430601383559406,2.4580042576417327,0.0021999999999999997
does cocaine,male,existence,0.12663195608183742,2.4580042576417327,0.007599999999999996
does cocaine,male,existence,0.12663195608183742,4.289067699573934,0.012599999999999997
does cocaine,male,existence,0.12663195608183742,3.5920186550356448,0.0048
does cocaine,male,existence,0.13631225028075278,3.5920186550356448,0.022599999999999995
does cocaine,male,existence,0.16163420863449574,3.5920186550356448,0.008799999999999999
does cocaine,male,existence,0.16163420863449574,3.446622914634645,0.0004
does cocaine,male,existence,0.16163420863449574,3.2383638084866107,0.005799999999999999
does cocaine,male,existence,0.17848454928025603,3.2383638084866107,0.0014000000000000006
does cocaine,male,existence,0.17848454928025603,3.3899075584486127,0.010000000000000002
does cocaine,male,existence,0.1783506905194372,3.3899075584486127,0.0011999999999999988
does cocaine,male,existence,0.18119465559720993,3.3899075584486127,0.0021999999999999997
does cocaine,male,existence,0.18119465559720993,2.3037398350425065,0.0032
does cocaine,male,existence,0.18517047120258212,2.3037398350425065,0.006799999999999999
does cocaine,male,existence,0.20572498627007008,2.3037398350425065,0.0114
does cocaine,male,existence,0.19054313166998327,2.3037398350425065,0.0048
does cocaine,male,existence,0.20940518425777555,2.3037398350425065,0.0011999999999999988
does cocaine,male,existence,0.15870185801759362,2.3037398350425065,0.0021999999999999997
does cocaine,male,existence,0.1670486582443118,2.3037398350425065,0.0004
