Item,Gender,Measure,Mu,Sigma,Probability
writes novels,male,log_ntimes,1.0329553601332009,1.019721811171621,0.013799999999999998
writes novels,male,log_ntimes,1.0329553601332009,0.886331966612488,0.0028000000000000013
writes novels,male,log_ntimes,1.0329553601332009,0.863300827331841,0.01279999999999999
writes novels,male,log_ntimes,1.0329553601332009,0.8894064696505666,0.0021999999999999997
writes novels,male,log_ntimes,0.9112743125297129,0.8894064696505666,0.014799999999999992
writes novels,male,log_ntimes,0.9112743125297129,0.7665814226493239,0.005000000000000001
writes novels,male,log_ntimes,0.9227307396940887,0.7665814226493239,0.0024
writes novels,male,log_ntimes,1.1297590588219464,0.7665814226493239,0.0008
writes novels,male,log_ntimes,1.1297590588219464,1.020833309739828,0.010399999999999994
writes novels,male,log_ntimes,0.6545341713353992,1.020833309739828,0.0021999999999999997
writes novels,male,log_ntimes,0.8290145453065634,1.020833309739828,0.0035999999999999986
writes novels,male,log_ntimes,0.6990008288994431,1.020833309739828,0.006199999999999998
writes novels,male,log_ntimes,0.6672772439196706,1.020833309739828,0.0005999999999999994
writes novels,male,log_ntimes,0.9677481860853732,1.020833309739828,0.0122
writes novels,male,log_ntimes,0.9677481860853732,1.0375194484367967,0.0004
writes novels,male,log_ntimes,1.1448089149780571,1.0375194484367967,0.005199999999999997
writes novels,male,log_ntimes,1.1448089149780571,0.917102808598429,0.0032
writes novels,male,log_ntimes,1.1448089149780571,0.8908816170878708,0.013399999999999994
writes novels,male,log_ntimes,0.9795895777642727,0.8908816170878708,0.0028000000000000013
writes novels,male,log_ntimes,1.1073559033684433,0.8908816170878708,0.0032
writes novels,male,log_ntimes,1.1073559033684433,1.1315841786563396,0.0048
writes novels,male,log_ntimes,0.9801169508136809,1.1315841786563396,0.006399999999999995
writes novels,male,log_ntimes,0.9763516206294298,1.1315841786563396,0.0009999999999999996
writes novels,male,log_ntimes,1.2996271695010364,1.1315841786563396,0.010000000000000002
writes novels,male,log_ntimes,1.2996271695010364,1.0043202619999647,0.0009999999999999996
