Item,Gender,Measure,Mu,Sigma,Probability
steals chewing gum,female,log_ntimes,1.4812044566497207,1.0616377461701632,0.0114
steals chewing gum,female,log_ntimes,1.4812044566497207,1.0413156193681061,0.0016
steals chewing gum,female,log_ntimes,1.4812044566497207,1.4503931091167033,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.4812044566497207,1.2567405751906335,0.002999999999999998
steals chewing gum,female,log_ntimes,1.4812044566497207,1.2496748939156532,0.013999999999999997
steals chewing gum,female,log_ntimes,1.4812044566497207,1.423885014373809,0.0048
steals chewing gum,female,log_ntimes,1.4812044566497207,1.2791782664135098,0.004199999999999997
steals chewing gum,female,log_ntimes,1.1666853772476315,1.2791782664135098,0.0016
steals chewing gum,female,log_ntimes,1.4749086066149175,1.2791782664135098,0.0024
steals chewing gum,female,log_ntimes,1.4749086066149175,1.0969687718898058,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.4749086066149175,1.170575269497931,0.01760000000000001
steals chewing gum,female,log_ntimes,1.1420363653451204,1.170575269497931,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.380533806513995,1.170575269497931,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.445714512374252,1.170575269497931,0.006799999999999999
steals chewing gum,female,log_ntimes,1.6057211416773498,1.170575269497931,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.0052222618833184,1.170575269497931,0.0004
steals chewing gum,female,log_ntimes,1.0052222618833184,1.3735279883258045,0.004600000000000001
steals chewing gum,female,log_ntimes,1.2201065430417657,1.3735279883258045,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.2201065430417657,1.0647648479789495,0.018199999999999994
steals chewing gum,female,log_ntimes,1.2201065430417657,1.3550680130720139,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.2201065430417657,1.0742328595370054,0.004199999999999997
steals chewing gum,female,log_ntimes,1.2201065430417657,1.3384964363649487,0.0008
steals chewing gum,female,log_ntimes,1.1449594842270017,1.3384964363649487,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.1449594842270017,1.206528611946851,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.3852012529969215,1.206528611946851,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.3852012529969215,1.5013991575688124,0.0016
steals chewing gum,female,log_ntimes,1.3106739893555641,1.5013991575688124,0.004399999999999999
steals chewing gum,female,log_ntimes,0.9358134726062417,1.5013991575688124,0.0024
steals chewing gum,female,log_ntimes,1.4177656080573797,1.5013991575688124,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.4177656080573797,1.4250107877887785,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.4177656080573797,1.462323002051562,0.0016
steals chewing gum,female,log_ntimes,1.4177656080573797,1.0062508936971426,0.002999999999999998
steals chewing gum,female,log_ntimes,0.9952686284668744,1.0062508936971426,0.0021999999999999997
steals chewing gum,female,log_ntimes,1.0814494243822992,1.0062508936971426,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.0814494243822992,1.0114162834361196,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.0814494243822992,1.3508631894364953,0.0021999999999999997
steals chewing gum,female,log_ntimes,1.0814494243822992,1.4619952766224742,0.0016
steals chewing gum,female,log_ntimes,1.0814494243822992,1.326423257123679,0.004000000000000003
steals chewing gum,female,log_ntimes,1.3399728294461966,1.326423257123679,0.0009999999999999996
steals chewing gum,female,log_ntimes,0.9773459751158953,1.326423257123679,0.009800000000000005
steals chewing gum,female,log_ntimes,1.2837863899767399,1.326423257123679,0.007199999999999997
steals chewing gum,female,log_ntimes,1.2828521360643208,1.326423257123679,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.2828521360643208,1.1970281368121505,0.004600000000000001
steals chewing gum,female,log_ntimes,1.538233463652432,1.1970281368121505,0.009200000000000002
steals chewing gum,female,log_ntimes,0.8853771863505244,1.1970281368121505,0.0004
steals chewing gum,female,log_ntimes,1.2816806533373892,1.1970281368121505,0.010000000000000002
steals chewing gum,female,log_ntimes,0.9919066820293665,1.1970281368121505,0.006399999999999995
steals chewing gum,female,log_ntimes,0.9919066820293665,1.289262198843062,0.003799999999999998
steals chewing gum,female,log_ntimes,0.9919066820293665,1.1443147785030305,0.0035999999999999986
steals chewing gum,female,log_ntimes,0.9919066820293665,1.2907479866407812,0.0025999999999999986
steals chewing gum,female,log_ntimes,0.9832253260537982,1.2907479866407812,0.006599999999999997
steals chewing gum,female,log_ntimes,0.9832253260537982,1.23487729113549,0.004000000000000003
steals chewing gum,female,log_ntimes,1.5604788903146982,1.23487729113549,0.0004
steals chewing gum,female,log_ntimes,1.3625931413844228,1.23487729113549,0.011000000000000003
steals chewing gum,female,log_ntimes,1.3685604906640947,1.23487729113549,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.4832834829576313,1.23487729113549,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.4832834829576313,1.4876241330057383,0.0004
steals chewing gum,female,log_ntimes,1.4832834829576313,1.0739065357483923,0.0008
steals chewing gum,female,log_ntimes,1.4832834829576313,1.0804503923282027,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.2774357688613236,1.0804503923282027,0.004399999999999999
steals chewing gum,female,log_ntimes,1.3054074184037745,1.0804503923282027,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.5248104347847402,1.0804503923282027,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.0559947811998427,1.0804503923282027,0.0048
steals chewing gum,female,log_ntimes,1.0559947811998427,1.1006959690712392,0.007400000000000002
steals chewing gum,female,log_ntimes,1.0048573091626167,1.1006959690712392,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.411064025014639,1.1006959690712392,0.0016
steals chewing gum,female,log_ntimes,1.411064025014639,1.198470564559102,0.009000000000000001
steals chewing gum,female,log_ntimes,1.072091304231435,1.198470564559102,0.0008
steals chewing gum,female,log_ntimes,1.072091304231435,1.1091703013516963,0.0009999999999999996
steals chewing gum,female,log_ntimes,1.099274221342057,1.1091703013516963,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.2366802245378494,1.1091703013516963,0.011800000000000008
steals chewing gum,female,log_ntimes,1.2366802245378494,1.4963183109648526,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.0934273828752339,1.4963183109648526,0.0009999999999999996
steals chewing gum,female,log_ntimes,1.0934273828752339,1.2179565033875406,0.0009999999999999996
steals chewing gum,female,log_ntimes,1.0934273828752339,1.2006686814129353,0.005799999999999999
steals chewing gum,female,log_ntimes,1.2149830139242113,1.2006686814129353,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.2583583360537887,1.2006686814129353,0.0004
steals chewing gum,female,log_ntimes,1.4019225258380175,1.2006686814129353,0.0005999999999999994
steals chewing gum,female,log_ntimes,0.9624957479536533,1.2006686814129353,0.0021999999999999997
steals chewing gum,female,log_ntimes,1.4308146480470896,1.2006686814129353,0.006799999999999999
steals chewing gum,female,log_ntimes,0.9009495587088168,1.2006686814129353,0.013399999999999994
steals chewing gum,female,log_ntimes,0.9009495587088168,1.5529310260899365,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.489004879258573,1.5529310260899365,0.004399999999999999
steals chewing gum,female,log_ntimes,1.273940319661051,1.5529310260899365,0.003799999999999998
steals chewing gum,female,log_ntimes,1.273940319661051,1.6572628519497812,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.273940319661051,1.239502306561917,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.2674001301638782,1.239502306561917,0.006399999999999995
steals chewing gum,female,log_ntimes,1.2674001301638782,1.0606708098202944,0.0008
steals chewing gum,female,log_ntimes,1.2674001301638782,1.08004359761253,0.016800000000000006
steals chewing gum,female,log_ntimes,1.4255094714462757,1.08004359761253,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.4255094714462757,1.2381441635079682,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.4255094714462757,1.2797263590618968,0.0008
steals chewing gum,female,log_ntimes,1.496606059372425,1.2797263590618968,0.0004
steals chewing gum,female,log_ntimes,1.496606059372425,1.4582605985924602,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3576456089504063,1.4582605985924602,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.3205820065923035,1.4582605985924602,0.005999999999999996
steals chewing gum,female,log_ntimes,1.3205820065923035,1.3719229865819216,0.004399999999999999
steals chewing gum,female,log_ntimes,1.1895373882725835,1.3719229865819216,0.003799999999999998
steals chewing gum,female,log_ntimes,1.1895373882725835,1.1697084130719304,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.3885166286490858,1.1697084130719304,0.007800000000000002
steals chewing gum,female,log_ntimes,1.0052153235301375,1.1697084130719304,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.4572225790470839,1.1697084130719304,0.005999999999999996
steals chewing gum,female,log_ntimes,1.4572225790470839,1.0994864022359252,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.185270082205534,1.0994864022359252,0.012999999999999998
steals chewing gum,female,log_ntimes,1.185270082205534,1.0840011551044881,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.4105860516428947,1.0840011551044881,0.008399999999999994
steals chewing gum,female,log_ntimes,1.4583411975763738,1.0840011551044881,0.0028000000000000013
steals chewing gum,female,log_ntimes,1.0558667848818004,1.0840011551044881,0.017199999999999993
steals chewing gum,female,log_ntimes,1.0558667848818004,1.542399178724736,0.0021999999999999997
steals chewing gum,female,log_ntimes,1.0558667848818004,1.2146584526635706,0.01279999999999999
steals chewing gum,female,log_ntimes,1.3668370712548494,1.2146584526635706,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3668370712548494,1.1176870483905077,0.0021999999999999997
steals chewing gum,female,log_ntimes,1.3668370712548494,1.2078202026896179,0.007800000000000002
steals chewing gum,female,log_ntimes,1.161633562296629,1.2078202026896179,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.030252045020461,1.2078202026896179,0.0178
steals chewing gum,female,log_ntimes,1.3010073476471007,1.2078202026896179,0.008200000000000002
steals chewing gum,female,log_ntimes,1.1374233476817608,1.2078202026896179,0.0024
steals chewing gum,female,log_ntimes,1.5979575598612428,1.2078202026896179,0.005999999999999996
steals chewing gum,female,log_ntimes,0.9499095100909472,1.2078202026896179,0.0048
steals chewing gum,female,log_ntimes,1.254521340597421,1.2078202026896179,0.0028000000000000013
steals chewing gum,female,log_ntimes,1.254521340597421,1.0561654111370444,0.0024
steals chewing gum,female,log_ntimes,1.4323346456512809,1.0561654111370444,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.4551119809038937,1.0561654111370444,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.4551119809038937,1.2827224330976605,0.0009999999999999996
steals chewing gum,female,log_ntimes,0.9952002833597362,1.2827224330976605,0.004000000000000003
steals chewing gum,female,log_ntimes,1.2396781775169075,1.2827224330976605,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.2396781775169075,1.0765370051376522,0.006199999999999998
steals chewing gum,female,log_ntimes,1.2396781775169075,1.3916341308504343,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.4387730578891933,1.3916341308504343,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.4274219842627645,1.3916341308504343,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.386925708502531,1.3916341308504343,0.0048
steals chewing gum,female,log_ntimes,1.1491442378610373,1.3916341308504343,0.004000000000000003
steals chewing gum,female,log_ntimes,1.1491442378610373,1.0701588937081397,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.3497719867154956,1.0701588937081397,0.005999999999999996
steals chewing gum,female,log_ntimes,1.3726311386562884,1.0701588937081397,0.007800000000000002
steals chewing gum,female,log_ntimes,1.4948802581056952,1.0701588937081397,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.4948802581056952,1.3967070821672678,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.331944519188255,1.3967070821672678,0.003799999999999998
steals chewing gum,female,log_ntimes,1.299604617524892,1.3967070821672678,0.0024
steals chewing gum,female,log_ntimes,1.299604617524892,1.7181770829483867,0.0009999999999999996
steals chewing gum,female,log_ntimes,1.299604617524892,1.4265998871996999,0.0048
steals chewing gum,female,log_ntimes,1.3158184383064508,1.4265998871996999,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3158184383064508,0.9768607839941978,0.0016
steals chewing gum,female,log_ntimes,1.3158184383064508,1.1093475110828876,0.005799999999999999
steals chewing gum,female,log_ntimes,1.3158184383064508,1.4306098129600286,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3707347330637276,1.4306098129600286,0.005000000000000001
steals chewing gum,female,log_ntimes,1.3707347330637276,0.9907209756784141,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.3038135576061904,0.9907209756784141,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3038135576061904,1.0509922169148922,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.3038135576061904,1.2719026952981949,0.0008
steals chewing gum,female,log_ntimes,1.3038135576061904,1.3579858443699777,0.014399999999999994
steals chewing gum,female,log_ntimes,1.3038135576061904,1.0367299849167466,0.0009999999999999996
steals chewing gum,female,log_ntimes,1.3038135576061904,1.2738002301193774,0.007199999999999997
steals chewing gum,female,log_ntimes,1.0991501994431019,1.2738002301193774,0.006799999999999999
steals chewing gum,female,log_ntimes,1.4229361340403557,1.2738002301193774,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.4229361340403557,1.2555779423564672,0.0032
steals chewing gum,female,log_ntimes,1.4229361340403557,1.157173840329051,0.010000000000000002
steals chewing gum,female,log_ntimes,1.0604594205506146,1.157173840329051,0.0122
steals chewing gum,female,log_ntimes,1.149947235826403,1.157173840329051,0.0028000000000000013
steals chewing gum,female,log_ntimes,0.824886285699904,1.157173840329051,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.5867710276506841,1.157173840329051,0.0024
steals chewing gum,female,log_ntimes,1.5867710276506841,1.0732599114999175,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.1671098950318992,1.0732599114999175,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3309684628620744,1.0732599114999175,0.0005999999999999994
steals chewing gum,female,log_ntimes,0.9567346866242588,1.0732599114999175,0.0014000000000000006
steals chewing gum,female,log_ntimes,0.9567346866242588,1.0662453947588801,0.0024
steals chewing gum,female,log_ntimes,1.4081682125106454,1.0662453947588801,0.0008
steals chewing gum,female,log_ntimes,1.4081682125106454,1.2900872551836073,0.0048
steals chewing gum,female,log_ntimes,1.4679504418745637,1.2900872551836073,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.4679504418745637,1.2456966470927,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.4679504418745637,1.1640739464201033,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.1195228970609605,1.1640739464201033,0.0021999999999999997
steals chewing gum,female,log_ntimes,1.1195228970609605,1.2548032659105957,0.004000000000000003
steals chewing gum,female,log_ntimes,1.1195228970609605,1.4935381198301911,0.0056000000000000025
steals chewing gum,female,log_ntimes,1.46506919991225,1.4935381198301911,0.007999999999999997
steals chewing gum,female,log_ntimes,0.9768990706652403,1.4935381198301911,0.006399999999999995
steals chewing gum,female,log_ntimes,1.0833069891668856,1.4935381198301911,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.4003652636893094,1.4935381198301911,0.0004
steals chewing gum,female,log_ntimes,1.2867508176714182,1.4935381198301911,0.0009999999999999996
steals chewing gum,female,log_ntimes,1.2867508176714182,1.17681393167004,0.005799999999999999
steals chewing gum,female,log_ntimes,1.3393017905764282,1.17681393167004,0.012400000000000007
steals chewing gum,female,log_ntimes,1.3393017905764282,1.3226155494339764,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.2626710277982056,1.3226155494339764,0.0004
steals chewing gum,female,log_ntimes,1.3278941274620593,1.3226155494339764,0.0024
steals chewing gum,female,log_ntimes,1.364057413302362,1.3226155494339764,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.364057413302362,0.9844616171903908,0.0028000000000000013
steals chewing gum,female,log_ntimes,1.364057413302362,1.2161983270198107,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.4554316643625498,1.2161983270198107,0.005400000000000001
steals chewing gum,female,log_ntimes,1.0341680003330112,1.2161983270198107,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.0341680003330112,1.3407858554273844,0.0032
steals chewing gum,female,log_ntimes,1.3426684844307601,1.3407858554273844,0.003799999999999998
steals chewing gum,female,log_ntimes,1.1208282527513802,1.3407858554273844,0.004399999999999999
steals chewing gum,female,log_ntimes,1.0716785327531397,1.3407858554273844,0.014399999999999994
steals chewing gum,female,log_ntimes,1.3672690652310848,1.3407858554273844,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.3672690652310848,1.059512933716178,0.009399999999999999
steals chewing gum,female,log_ntimes,1.3672690652310848,1.1885879398323596,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.043575806543231,1.1885879398323596,0.0028000000000000013
steals chewing gum,female,log_ntimes,1.043575806543231,1.1294623371213675,0.007999999999999997
steals chewing gum,female,log_ntimes,1.043575806543231,1.26321813557297,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.043575806543231,1.176033338997513,0.017199999999999993
steals chewing gum,female,log_ntimes,1.043575806543231,1.3014789368025959,0.016400000000000005
steals chewing gum,female,log_ntimes,1.3923545950092375,1.3014789368025959,0.006199999999999998
steals chewing gum,female,log_ntimes,1.3326142262667418,1.3014789368025959,0.004000000000000003
steals chewing gum,female,log_ntimes,1.3326142262667418,1.0151611268520355,0.0004
steals chewing gum,female,log_ntimes,1.3326142262667418,1.384521087165922,0.0004
steals chewing gum,female,log_ntimes,1.3326142262667418,1.29389789653942,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.159792235121131,1.29389789653942,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.1025525070726871,1.29389789653942,0.0025999999999999986
steals chewing gum,female,log_ntimes,1.061773698311299,1.29389789653942,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.061773698311299,1.428969125263393,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.061773698311299,1.2339702132157981,0.0004
steals chewing gum,female,log_ntimes,1.0017484659329057,1.2339702132157981,0.014199999999999994
steals chewing gum,female,log_ntimes,1.4257553475908935,1.2339702132157981,0.0016
steals chewing gum,female,log_ntimes,1.4257553475908935,1.1319851456210017,0.0016
steals chewing gum,female,log_ntimes,0.8992444770410657,1.1319851456210017,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.1976165068335831,1.1319851456210017,0.004399999999999999
steals chewing gum,female,log_ntimes,1.4161037583835423,1.1319851456210017,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.4161037583835423,1.2989097833633423,0.005199999999999997
steals chewing gum,female,log_ntimes,1.205050814896822,1.2989097833633423,0.0008
steals chewing gum,female,log_ntimes,1.205050814896822,1.2952969688922167,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.4002392487600446,1.2952969688922167,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.4002392487600446,1.4022739278152585,0.0004
steals chewing gum,female,log_ntimes,1.0900489217601717,1.4022739278152585,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.3114225887693465,1.4022739278152585,0.002999999999999998
steals chewing gum,female,log_ntimes,1.0621801274828613,1.4022739278152585,0.009200000000000002
steals chewing gum,female,log_ntimes,1.3604492414742708,1.4022739278152585,0.0016
steals chewing gum,female,log_ntimes,1.3604492414742708,1.3746304949745536,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.3604492414742708,1.307061011902988,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.2309176451526582,1.307061011902988,0.005199999999999997
steals chewing gum,female,log_ntimes,1.2309176451526582,1.3401929358951747,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.2309176451526582,1.0654975823126733,0.006599999999999997
steals chewing gum,female,log_ntimes,1.179730985313654,1.0654975823126733,0.007400000000000002
steals chewing gum,female,log_ntimes,1.2748026195913553,1.0654975823126733,0.0114
steals chewing gum,female,log_ntimes,1.2748026195913553,1.178741273470223,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.2748026195913553,1.148057454265654,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.0066900518722832,1.148057454265654,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.0066900518722832,1.1696846899576485,0.0035999999999999986
steals chewing gum,female,log_ntimes,1.391623297240585,1.1696846899576485,0.006199999999999998
steals chewing gum,female,log_ntimes,1.3473889930173755,1.1696846899576485,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.149333834182471,1.1696846899576485,0.007800000000000002
steals chewing gum,female,log_ntimes,1.149333834182471,1.3101531029678881,0.005000000000000001
steals chewing gum,female,log_ntimes,1.1832822393625975,1.3101531029678881,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.2035152385942638,1.3101531029678881,0.0014000000000000006
steals chewing gum,female,log_ntimes,1.2035152385942638,1.6639233566820621,0.0005999999999999994
steals chewing gum,female,log_ntimes,0.9708848921582103,1.6639233566820621,0.003799999999999998
steals chewing gum,female,log_ntimes,1.1531377863138914,1.6639233566820621,0.0048
steals chewing gum,female,log_ntimes,1.4056013780646026,1.6639233566820621,0.004000000000000003
steals chewing gum,female,log_ntimes,1.4056013780646026,1.3523837854154408,0.004399999999999999
steals chewing gum,female,log_ntimes,1.013133553788066,1.3523837854154408,0.0004
steals chewing gum,female,log_ntimes,1.013133553788066,1.5729354973882437,0.00019999999999999985
steals chewing gum,female,log_ntimes,1.013133553788066,0.9330076421611011,0.0017999999999999993
steals chewing gum,female,log_ntimes,1.013133553788066,1.1077516828663647,0.008799999999999999
steals chewing gum,female,log_ntimes,1.1055392632260919,1.1077516828663647,0.0005999999999999994
steals chewing gum,female,log_ntimes,1.0897400369867682,1.1077516828663647,0.0011999999999999988
steals chewing gum,female,log_ntimes,1.3205537688918412,1.1077516828663647,0.0004
steals chewing gum,female,log_ntimes,1.266824014019221,1.1077516828663647,0.0020000000000000013
steals chewing gum,female,log_ntimes,1.266824014019221,1.03174464777112,0.0033999999999999994
steals chewing gum,female,log_ntimes,1.190921205561608,1.03174464777112,0.0020000000000000013
