"workerid","category","trial_type","evidenceStatement","characterGender","freqLevel","characterName","habitual","n_instances","time_period","rt","response","frequency","logFreq"
31,"employment","truthJudge","wrote a poem","male",NA,"Stephen","writes poems",3,"year",3301,"agree-key",121.666666666667,4.80128506491438
31,"food","truthJudge","did cocaine","male",NA,"William","does cocaine",3,"year",2397,"agree-key",121.666666666667,4.80128506491438
31,"clothing","truthJudge","wore socks","male",NA,"Brian","wears socks",3,"6 months",3989,"disagree-key",60,4.0943445622221
31,"entertainment","truthJudge","went to the ballet","female",NA,"Brooke","goes to the ballet",3,"2 years",8806,"agree-key",243.333333333333,5.49443224547433
31,"food","truthJudge","drank coffee","male",NA,"Ronald","drinks coffee",3,"week",1477,"agree-key",2.33333333333333,0.847297860387204
31,"hobby","truthJudge","hiked","male",NA,"Anthony","hikes",3,"2 years",3724,"agree-key",243.333333333333,5.49443224547433
31,"clothing","truthJudge","wore slacks","female",NA,"Michelle","wears slacks",3,"6 months",3044,"disagree-key",60,4.0943445622221
31,"clothing","truthJudge","wore a bra","female",NA,"Theresa","wears a bra",3,"month",4108,"agree-key",10,2.30258509299405
31,"entertainment","truthJudge","listened to live music","male",NA,"Tom","listens to live music",3,"week",2996,"agree-key",2.33333333333333,0.847297860387204
31,"employment","truthJudge","sold a company","female",NA,"Nicole","sells companies",3,"5 years",5109,"agree-key",608.333333333333,6.41072297734848
32,"entertainment","truthJudge","listened to live music","female",NA,"Esther","listens to live music",3,"month",4447,"agree-key",10,2.30258509299405
32,"entertainment","truthJudge","watched space launches","female",NA,"Stephanie","watches space launches",3,"2 years",2890,"agree-key",243.333333333333,5.49443224547433
32,"food","truthJudge","smoked cigarettes","female",NA,"Julia","smokes cigarettes",3,"week",2963,"agree-key",2.33333333333333,0.847297860387204
32,"employment","truthJudge","stole a car","female",NA,"Hillary","steals cars",3,"5 years",2341,"agree-key",608.333333333333,6.41072297734848
32,"hobby","truthJudge","climbed mountains","female",NA,"Claire","climbs mountains",3,"5 years",2540,"agree-key",608.333333333333,6.41072297734848
32,"employment","truthJudge","sold a company","male",NA,"Seth","sells companies",3,"year",1901,"agree-key",121.666666666667,4.80128506491438
32,"clothing","truthJudge","wore a suit","female",NA,"Jennifer","wears a suit",3,"month",4003,"disagree-key",10,2.30258509299405
32,"employment","truthJudge","stole chewing gum","female",NA,"Angela","steals chewing gum",3,"5 years",3108,"agree-key",608.333333333333,6.41072297734848
32,"food","truthJudge","did cocaine","male",NA,"Lewis","does cocaine",3,"5 years",181,"disagree-key",608.333333333333,6.41072297734848
32,"food","truthJudge","drank beer","male",NA,"Brian","drinks beer",3,"2 weeks",2301,"agree-key",4.66666666666667,1.54044504094715
32,"employment","truthJudge","volunteered for a political campaign","male",NA,"Jacob","volunteers for political campaigns",3,"5 years",3520,"agree-key",608.333333333333,6.41072297734848
32,"entertainment","truthJudge","listened to Pandora","female",NA,"Amber","listens to Pandora",3,"month",2805,"disagree-key",10,2.30258509299405
32,"entertainment","truthJudge","went to the ballet","female",NA,"Tina","goes to the ballet",3,"month",2732,"agree-key",10,2.30258509299405
32,"clothing","truthJudge","wore a suit","male",NA,"Tom","wears a suit",3,"month",1572,"disagree-key",10,2.30258509299405
32,"food","truthJudge","ate caviar","male",NA,"Michael","eats caviar",3,"month",1429,"agree-key",10,2.30258509299405
32,"clothing","truthJudge","wore socks","male",NA,"Alexander","wears socks",3,"week",4462,"agree-key",2.33333333333333,0.847297860387204
32,"hobby","truthJudge","ran","female",NA,"Bridgette","runs",3,"year",5565,"disagree-key",121.666666666667,4.80128506491438
32,"clothing","truthJudge","wore slacks","male",NA,"Martin","wears slacks",3,"week",3583,"agree-key",2.33333333333333,0.847297860387204
32,"employment","truthJudge","wrote a poem","female",NA,"Brooke","writes poems",3,"year",4266,"disagree-key",121.666666666667,4.80128506491438
32,"entertainment","truthJudge","went to the movies","female",NA,"Elisa","goes to the movies",3,"2 years",2349,"disagree-key",243.333333333333,5.49443224547433
32,"employment","truthJudge","wrote a novel","male",NA,"Ted","writes novels",3,"year",1869,"agree-key",121.666666666667,4.80128506491438
32,"clothing","truthJudge","wore a bra","female",NA,"Natalie","wears a bra",3,"month",2603,"disagree-key",10,2.30258509299405
32,"food","truthJudge","drank beer","female",NA,"Monica","drinks beer",3,"year",1759,"disagree-key",121.666666666667,4.80128506491438
32,"food","truthJudge","smoked marijuana","female",NA,"Melinda","smokes marijuana",3,"year",4046,"disagree-key",121.666666666667,4.80128506491438
32,"clothing","truthJudge","wore a watch","male",NA,"Daniel","wears a watch",3,"week",2413,"agree-key",2.33333333333333,0.847297860387204
32,"clothing","truthJudge","wore socks","female",NA,"Kim","wears socks",3,"week",1973,"agree-key",2.33333333333333,0.847297860387204
32,"entertainment","truthJudge","watched professional football","male",NA,"Stephen","watches professional football",3,"year",1788,"disagree-key",121.666666666667,4.80128506491438
32,"employment","truthJudge","sold something on eBay","male",NA,"Jack","sells things on eBay",3,"year",2373,"disagree-key",121.666666666667,4.80128506491438
32,"food","truthJudge","ate peanut butter","female",NA,"Kristina","eats peanut butter",3,"5 years",3205,"disagree-key",608.333333333333,6.41072297734848
32,"food","truthJudge","drank coffee","female",NA,"Jackie","drinks coffee",3,"year",2044,"disagree-key",121.666666666667,4.80128506491438
32,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Elizabeth","volunteers for soup kitchens",3,"5 years",2452,"disagree-key",608.333333333333,6.41072297734848
32,"hobby","truthJudge","hiked","male",NA,"Christopher","hikes",3,"2 months",2838,"disagree-key",20,2.99573227355399
32,"hobby","truthJudge","played the banjo","female",NA,"Michelle","plays the banjo",3,"year",4837,"disagree-key",121.666666666667,4.80128506491438
32,"hobby","truthJudge","played tennis","female",NA,"Ashley","plays tennis",3,"5 years",2125,"disagree-key",608.333333333333,6.41072297734848
32,"food","truthJudge","did cocaine","female",NA,"Janet","does cocaine",3,"year",2395,"agree-key",121.666666666667,4.80128506491438
32,"clothing","truthJudge","wore a bra","male",NA,"Ronald","wears a bra",3,"week",1822,"agree-key",2.33333333333333,0.847297860387204
32,"food","truthJudge","drank coffee","male",NA,"Doug","drinks coffee",3,"week",2462,"agree-key",2.33333333333333,0.847297860387204
33,"food","truthJudge","ate peanut butter","female",NA,"Kelly","eats peanut butter",3,"5 years",7152,"agree-key",608.333333333333,6.41072297734848
33,"employment","truthJudge","stole a car","male",NA,"Eric","steals cars",3,"year",3569,"agree-key",121.666666666667,4.80128506491438
33,"hobby","truthJudge","played the banjo","male",NA,"George","plays the banjo",3,"year",3692,"agree-key",121.666666666667,4.80128506491438
33,"entertainment","truthJudge","watched professional football","male",NA,"Lee","watches professional football",3,"2 years",6581,"agree-key",243.333333333333,5.49443224547433
33,"clothing","truthJudge","wore socks","male",NA,"Seth","wears socks",3,"month",1918,"agree-key",10,2.30258509299405
33,"employment","truthJudge","wrote a novel","female",NA,"Julia","writes novels",3,"5 years",3975,"agree-key",608.333333333333,6.41072297734848
33,"clothing","truthJudge","wore slacks","female",NA,"Michelle","wears slacks",3,"week",2079,"agree-key",2.33333333333333,0.847297860387204
33,"clothing","truthJudge","wore a bra","female",NA,"Claire","wears a bra",3,"6 months",7351,"disagree-key",60,4.0943445622221
33,"food","truthJudge","drank beer","male",NA,"Josh","drinks beer",3,"year",3656,"agree-key",121.666666666667,4.80128506491438
33,"clothing","truthJudge","wore a bra","male",NA,"Ben","wears a bra",3,"6 months",3209,"disagree-key",60,4.0943445622221
33,"hobby","truthJudge","ran","male",NA,"Cameron","runs",3,"2 years",4359,"disagree-key",243.333333333333,5.49443224547433
33,"hobby","truthJudge","climbed mountains","female",NA,"Maya","climbs mountains",3,"5 years",2689,"agree-key",608.333333333333,6.41072297734848
33,"food","truthJudge","drank coffee","male",NA,"Robert","drinks coffee",3,"2 weeks",3625,"agree-key",4.66666666666667,1.54044504094715
33,"employment","truthJudge","stole chewing gum","female",NA,"Jessica","steals chewing gum",3,"5 years",2373,"agree-key",608.333333333333,6.41072297734848
33,"hobby","truthJudge","played tennis","female",NA,"Crystal","plays tennis",3,"5 years",2338,"disagree-key",608.333333333333,6.41072297734848
33,"clothing","truthJudge","wore a watch","female",NA,"Ashley","wears a watch",3,"month",7082,"disagree-key",10,2.30258509299405
33,"clothing","truthJudge","wore a suit","male",NA,"Martin","wears a suit",3,"6 months",5131,"agree-key",60,4.0943445622221
33,"employment","truthJudge","volunteered for a political campaign","male",NA,"Fred","volunteers for political campaigns",3,"year",3228,"agree-key",121.666666666667,4.80128506491438
33,"clothing","truthJudge","wore socks","female",NA,"Stephanie","wears socks",3,"month",3792,"disagree-key",10,2.30258509299405
33,"hobby","truthJudge","hiked","female",NA,"Kim","hikes",3,"2 years",2616,"agree-key",243.333333333333,5.49443224547433
33,"entertainment","truthJudge","listened to live music","female",NA,"Angela","listens to live music",3,"year",4681,"agree-key",121.666666666667,4.80128506491438
33,"entertainment","truthJudge","watched space launches","male",NA,"Vince","watches space launches",3,"year",3082,"agree-key",121.666666666667,4.80128506491438
33,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Tom","volunteers for soup kitchens",3,"year",2406,"agree-key",121.666666666667,4.80128506491438
33,"entertainment","truthJudge","listened to Pandora","male",NA,"Stephen","listens to Pandora",3,"month",2649,"agree-key",10,2.30258509299405
33,"food","truthJudge","smoked marijuana","female",NA,"Alicia","smokes marijuana",3,"month",1609,"agree-key",10,2.30258509299405
33,"food","truthJudge","ate caviar","female",NA,"Nicole","eats caviar",3,"5 years",3467,"agree-key",608.333333333333,6.41072297734848
33,"food","truthJudge","smoked cigarettes","male",NA,"Christopher","smokes cigarettes",3,"week",1803,"agree-key",2.33333333333333,0.847297860387204
33,"entertainment","truthJudge","went to the movies","male",NA,"Lucas","goes to the movies",3,"year",2142,"agree-key",121.666666666667,4.80128506491438
33,"food","truthJudge","did cocaine","female",NA,"Elizabeth","does cocaine",3,"week",2080,"agree-key",2.33333333333333,0.847297860387204
33,"food","truthJudge","drank coffee","female",NA,"Amber","drinks coffee",3,"month",3750,"agree-key",10,2.30258509299405
33,"entertainment","truthJudge","went to the ballet","male",NA,"Brian","goes to the ballet",3,"year",3096,"agree-key",121.666666666667,4.80128506491438
33,"employment","truthJudge","sold a company","male",NA,"David","sells companies",3,"5 years",3997,"agree-key",608.333333333333,6.41072297734848
33,"food","truthJudge","did cocaine","male",NA,"Stephen","does cocaine",3,"week",2002,"agree-key",2.33333333333333,0.847297860387204
33,"food","truthJudge","drank beer","female",NA,"Tina","drinks beer",3,"month",1418,"agree-key",10,2.30258509299405
33,"employment","truthJudge","wrote a poem","male",NA,"Daniel","writes poems",3,"year",2103,"disagree-key",121.666666666667,4.80128506491438
33,"employment","truthJudge","sold something on eBay","male",NA,"Gabriel","sells things on eBay",3,"year",3820,"disagree-key",121.666666666667,4.80128506491438
33,"clothing","truthJudge","wore a suit","female",NA,"Laura","wears a suit",3,"6 months",2722,"disagree-key",60,4.0943445622221
34,"clothing","truthJudge","wore a bra","male",NA,"Greg","wears a bra",3,"week",2237,"disagree-key",2.33333333333333,0.847297860387204
34,"hobby","truthJudge","climbed mountains","female",NA,"Esther","climbs mountains",3,"2 years",1833,"agree-key",243.333333333333,5.49443224547433
34,"food","truthJudge","ate caviar","female",NA,"Kathleen","eats caviar",3,"year",1261,"agree-key",121.666666666667,4.80128506491438
34,"food","truthJudge","did cocaine","female",NA,"Monica","does cocaine",3,"year",3795,"agree-key",121.666666666667,4.80128506491438
34,"clothing","truthJudge","wore a bra","female",NA,"Jessica","wears a bra",3,"6 months",1857,"agree-key",60,4.0943445622221
34,"clothing","truthJudge","wore socks","female",NA,"Claire","wears socks",3,"6 months",1779,"agree-key",60,4.0943445622221
34,"clothing","truthJudge","wore a watch","female",NA,"Laura","wears a watch",3,"6 months",3722,"disagree-key",60,4.0943445622221
34,"food","truthJudge","ate peanut butter","female",NA,"Sophia","eats peanut butter",3,"5 years",1965,"disagree-key",608.333333333333,6.41072297734848
34,"clothing","truthJudge","wore a suit","female",NA,"Elisa","wears a suit",3,"month",2875,"agree-key",10,2.30258509299405
34,"hobby","truthJudge","played the banjo","male",NA,"Gabriel","plays the banjo",3,"year",3125,"agree-key",121.666666666667,4.80128506491438
34,"clothing","truthJudge","wore a suit","male",NA,"Ben","wears a suit",3,"week",1518,"agree-key",2.33333333333333,0.847297860387204
34,"entertainment","truthJudge","watched professional football","male",NA,"Eric","watches professional football",3,"month",3492,"agree-key",10,2.30258509299405
34,"entertainment","truthJudge","listened to live music","male",NA,"Alexander","listens to live music",3,"month",3630,"agree-key",10,2.30258509299405
34,"food","truthJudge","drank beer","male",NA,"Ronald","drinks beer",3,"year",1918,"disagree-key",121.666666666667,4.80128506491438
34,"food","truthJudge","did cocaine","male",NA,"Robert","does cocaine",3,"week",1981,"agree-key",2.33333333333333,0.847297860387204
34,"clothing","truthJudge","wore slacks","male",NA,"George","wears slacks",3,"6 months",1514,"agree-key",60,4.0943445622221
34,"entertainment","truthJudge","watched space launches","female",NA,"Melinda","watches space launches",3,"2 years",3162,"agree-key",243.333333333333,5.49443224547433
34,"employment","truthJudge","sold something on eBay","female",NA,"Kristina","sells things on eBay",3,"year",1973,"agree-key",121.666666666667,4.80128506491438
34,"employment","truthJudge","stole a car","male",NA,"Anthony","steals cars",3,"year",1941,"agree-key",121.666666666667,4.80128506491438
34,"clothing","truthJudge","wore socks","male",NA,"Josh","wears socks",3,"week",1883,"agree-key",2.33333333333333,0.847297860387204
34,"hobby","truthJudge","ran","female",NA,"Bridgette","runs",3,"2 months",1878,"agree-key",20,2.99573227355399
34,"hobby","truthJudge","played tennis","male",NA,"Kyle","plays tennis",3,"5 years",2160,"disagree-key",608.333333333333,6.41072297734848
34,"hobby","truthJudge","hiked","male",NA,"Derrick","hikes",3,"week",1585,"agree-key",2.33333333333333,0.847297860387204
34,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Doug","volunteers for soup kitchens",3,"year",3256,"agree-key",121.666666666667,4.80128506491438
34,"entertainment","truthJudge","went to the movies","female",NA,"Veronica","goes to the movies",3,"year",1756,"agree-key",121.666666666667,4.80128506491438
34,"employment","truthJudge","wrote a poem","female",NA,"Shannon","writes poems",3,"year",1648,"agree-key",121.666666666667,4.80128506491438
34,"employment","truthJudge","sold a company","male",NA,"Scott","sells companies",3,"5 years",2476,"agree-key",608.333333333333,6.41072297734848
34,"entertainment","truthJudge","went to the ballet","female",NA,"Alicia","goes to the ballet",3,"year",1892,"agree-key",121.666666666667,4.80128506491438
34,"employment","truthJudge","volunteered for a political campaign","female",NA,"Hillary","volunteers for political campaigns",3,"year",2296,"agree-key",121.666666666667,4.80128506491438
34,"employment","truthJudge","stole chewing gum","female",NA,"Maya","steals chewing gum",3,"5 years",3407,"disagree-key",608.333333333333,6.41072297734848
34,"food","truthJudge","smoked marijuana","female",NA,"Michelle","smokes marijuana",3,"month",1401,"agree-key",10,2.30258509299405
34,"entertainment","truthJudge","listened to Pandora","male",NA,"Vince","listens to Pandora",3,"year",1825,"agree-key",121.666666666667,4.80128506491438
34,"employment","truthJudge","wrote a novel","female",NA,"Tina","writes novels",3,"year",1838,"agree-key",121.666666666667,4.80128506491438
34,"food","truthJudge","drank beer","female",NA,"Stephanie","drinks beer",3,"2 weeks",1841,"agree-key",4.66666666666667,1.54044504094715
34,"food","truthJudge","drank coffee","male",NA,"Lewis","drinks coffee",3,"2 weeks",1408,"agree-key",4.66666666666667,1.54044504094715
34,"food","truthJudge","drank coffee","female",NA,"Ashley","drinks coffee",3,"month",1046,"agree-key",10,2.30258509299405
34,"food","truthJudge","smoked cigarettes","male",NA,"Cameron","smokes cigarettes",3,"month",3064,"disagree-key",10,2.30258509299405
35,"clothing","truthJudge","wore a suit","female",NA,"Linda","wears a suit",3,"month",7087,"agree-key",10,2.30258509299405
35,"employment","truthJudge","sold something on eBay","female",NA,"Stephanie","sells things on eBay",3,"5 years",5084,"agree-key",608.333333333333,6.41072297734848
35,"employment","truthJudge","stole a car","male",NA,"Stephen","steals cars",3,"year",4054,"agree-key",121.666666666667,4.80128506491438
35,"clothing","truthJudge","wore slacks","male",NA,"Tom","wears slacks",3,"month",1502,"agree-key",10,2.30258509299405
35,"clothing","truthJudge","wore a watch","male",NA,"Brian","wears a watch",3,"6 months",3685,"agree-key",60,4.0943445622221
35,"employment","truthJudge","volunteered for a political campaign","female",NA,"Bridgette","volunteers for political campaigns",3,"year",5838,"agree-key",121.666666666667,4.80128506491438
35,"employment","truthJudge","stole chewing gum","female",NA,"Jackie","steals chewing gum",3,"5 years",3774,"disagree-key",608.333333333333,6.41072297734848
35,"food","truthJudge","smoked marijuana","female",NA,"Julia","smokes marijuana",3,"month",2684,"agree-key",10,2.30258509299405
35,"food","truthJudge","smoked cigarettes","male",NA,"Derrick","smokes cigarettes",3,"week",4511,"agree-key",2.33333333333333,0.847297860387204
35,"hobby","truthJudge","hiked","female",NA,"Veronica","hikes",3,"week",2774,"agree-key",2.33333333333333,0.847297860387204
35,"food","truthJudge","drank beer","female",NA,"Kristina","drinks beer",3,"2 weeks",2734,"agree-key",4.66666666666667,1.54044504094715
35,"hobby","truthJudge","played the banjo","female",NA,"Elisa","plays the banjo",3,"year",3207,"disagree-key",121.666666666667,4.80128506491438
35,"employment","truthJudge","wrote a poem","female",NA,"Kathleen","writes poems",3,"year",4429,"disagree-key",121.666666666667,4.80128506491438
35,"clothing","truthJudge","wore socks","male",NA,"Lucas","wears socks",3,"month",3069,"disagree-key",10,2.30258509299405
35,"clothing","truthJudge","wore a suit","male",NA,"Vince","wears a suit",3,"week",2990,"agree-key",2.33333333333333,0.847297860387204
35,"entertainment","truthJudge","listened to live music","male",NA,"Anthony","listens to live music",3,"week",3622,"agree-key",2.33333333333333,0.847297860387204
35,"hobby","truthJudge","climbed mountains","male",NA,"Stephen","climbs mountains",3,"year",2645,"agree-key",121.666666666667,4.80128506491438
35,"clothing","truthJudge","wore a bra","male",NA,"Scott","wears a bra",3,"6 months",3382,"disagree-key",60,4.0943445622221
35,"entertainment","truthJudge","watched space launches","female",NA,"Jennifer","watches space launches",3,"month",3317,"agree-key",10,2.30258509299405
35,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Michelle","volunteers for soup kitchens",3,"year",2854,"agree-key",121.666666666667,4.80128506491438
35,"food","truthJudge","drank coffee","male",NA,"Ted","drinks coffee",3,"month",3037,"disagree-key",10,2.30258509299405
35,"clothing","truthJudge","wore a bra","female",NA,"Rebecca","wears a bra",3,"week",2726,"agree-key",2.33333333333333,0.847297860387204
35,"employment","truthJudge","wrote a novel","female",NA,"Maya","writes novels",3,"year",3279,"agree-key",121.666666666667,4.80128506491438
35,"food","truthJudge","drank coffee","female",NA,"Melinda","drinks coffee",3,"year",8981,"disagree-key",121.666666666667,4.80128506491438
35,"food","truthJudge","did cocaine","female",NA,"Elizabeth","does cocaine",3,"week",9764,"agree-key",2.33333333333333,0.847297860387204
35,"food","truthJudge","drank beer","male",NA,"Kyle","drinks beer",3,"year",3037,"disagree-key",121.666666666667,4.80128506491438
35,"clothing","truthJudge","wore socks","female",NA,"Janet","wears socks",3,"week",1998,"agree-key",2.33333333333333,0.847297860387204
35,"entertainment","truthJudge","went to the movies","male",NA,"Greg","goes to the movies",3,"month",2334,"agree-key",10,2.30258509299405
35,"food","truthJudge","ate caviar","female",NA,"Hillary","eats caviar",3,"5 years",3325,"disagree-key",608.333333333333,6.41072297734848
35,"food","truthJudge","did cocaine","male",NA,"Jack","does cocaine",3,"5 years",1999,"disagree-key",608.333333333333,6.41072297734848
35,"food","truthJudge","ate peanut butter","female",NA,"Amber","eats peanut butter",3,"month",4292,"agree-key",10,2.30258509299405
35,"entertainment","truthJudge","watched professional football","female",NA,"Monica","watches professional football",3,"2 years",3006,"disagree-key",243.333333333333,5.49443224547433
35,"entertainment","truthJudge","went to the ballet","male",NA,"Lee","goes to the ballet",3,"2 years",2597,"disagree-key",243.333333333333,5.49443224547433
35,"hobby","truthJudge","ran","female",NA,"Shannon","runs",3,"year",1989,"disagree-key",121.666666666667,4.80128506491438
35,"entertainment","truthJudge","listened to Pandora","female",NA,"Ashley","listens to Pandora",3,"month",2981,"disagree-key",10,2.30258509299405
35,"employment","truthJudge","sold a company","male",NA,"Michael","sells companies",3,"year",2269,"agree-key",121.666666666667,4.80128506491438
35,"hobby","truthJudge","played tennis","female",NA,"Tina","plays tennis",3,"year",2045,"disagree-key",121.666666666667,4.80128506491438
36,"employment","truthJudge","sold a company","female",NA,"Hillary","sells companies",3,"5 years",3358,"agree-key",608.333333333333,6.41072297734848
36,"clothing","truthJudge","wore a suit","male",NA,"George","wears a suit",3,"6 months",1845,"agree-key",60,4.0943445622221
36,"clothing","truthJudge","wore a bra","female",NA,"Elisa","wears a bra",3,"6 months",1141,"agree-key",60,4.0943445622221
36,"food","truthJudge","ate peanut butter","female",NA,"Julia","eats peanut butter",3,"month",1926,"agree-key",10,2.30258509299405
36,"employment","truthJudge","wrote a novel","male",NA,"Martin","writes novels",3,"year",958,"agree-key",121.666666666667,4.80128506491438
36,"employment","truthJudge","wrote a poem","female",NA,"Kathleen","writes poems",3,"year",1150,"agree-key",121.666666666667,4.80128506491438
36,"food","truthJudge","drank beer","female",NA,"Tina","drinks beer",3,"week",1383,"agree-key",2.33333333333333,0.847297860387204
36,"food","truthJudge","did cocaine","male",NA,"Lucas","does cocaine",3,"year",3566,"agree-key",121.666666666667,4.80128506491438
36,"food","truthJudge","drank coffee","male",NA,"Lee","drinks coffee",3,"year",966,"agree-key",121.666666666667,4.80128506491438
36,"food","truthJudge","drank beer","male",NA,"Vince","drinks beer",3,"week",2694,"disagree-key",2.33333333333333,0.847297860387204
36,"food","truthJudge","drank coffee","female",NA,"Crystal","drinks coffee",3,"year",1397,"disagree-key",121.666666666667,4.80128506491438
36,"food","truthJudge","did cocaine","female",NA,"Stephanie","does cocaine",3,"5 years",1729,"disagree-key",608.333333333333,6.41072297734848
36,"entertainment","truthJudge","went to the ballet","female",NA,"Amber","goes to the ballet",3,"month",1293,"agree-key",10,2.30258509299405
36,"entertainment","truthJudge","watched space launches","male",NA,"Anthony","watches space launches",3,"month",1969,"agree-key",10,2.30258509299405
36,"hobby","truthJudge","played tennis","male",NA,"Daniel","plays tennis",3,"5 years",1996,"disagree-key",608.333333333333,6.41072297734848
36,"employment","truthJudge","sold something on eBay","female",NA,"Jackie","sells things on eBay",3,"year",9229,"agree-key",121.666666666667,4.80128506491438
36,"entertainment","truthJudge","watched professional football","female",NA,"Elizabeth","watches professional football",3,"2 years",1542,"disagree-key",243.333333333333,5.49443224547433
36,"entertainment","truthJudge","listened to live music","female",NA,"Jessica","listens to live music",3,"week",918,"agree-key",2.33333333333333,0.847297860387204
36,"employment","truthJudge","stole a car","male",NA,"Tim","steals cars",3,"month",1254,"agree-key",10,2.30258509299405
36,"hobby","truthJudge","climbed mountains","male",NA,"Seth","climbs mountains",3,"year",1246,"agree-key",121.666666666667,4.80128506491438
36,"clothing","truthJudge","wore socks","female",NA,"Sophia","wears socks",3,"month",1111,"agree-key",10,2.30258509299405
36,"clothing","truthJudge","wore socks","male",NA,"Scott","wears socks",3,"month",1134,"agree-key",10,2.30258509299405
36,"entertainment","truthJudge","listened to Pandora","female",NA,"Ashley","listens to Pandora",3,"week",1158,"agree-key",2.33333333333333,0.847297860387204
36,"clothing","truthJudge","wore slacks","female",NA,"Melinda","wears slacks",3,"month",902,"agree-key",10,2.30258509299405
36,"clothing","truthJudge","wore a bra","male",NA,"Cameron","wears a bra",3,"6 months",1647,"disagree-key",60,4.0943445622221
36,"hobby","truthJudge","hiked","female",NA,"Kim","hikes",3,"2 months",1077,"agree-key",20,2.99573227355399
36,"food","truthJudge","smoked cigarettes","male",NA,"Tom","smokes cigarettes",3,"month",2709,"disagree-key",10,2.30258509299405
36,"clothing","truthJudge","wore a watch","male",NA,"Ted","wears a watch",3,"6 months",2294,"disagree-key",60,4.0943445622221
36,"food","truthJudge","smoked marijuana","female",NA,"Alicia","smokes marijuana",3,"week",1846,"agree-key",2.33333333333333,0.847297860387204
36,"entertainment","truthJudge","went to the movies","male",NA,"Kyle","goes to the movies",3,"month",1822,"agree-key",10,2.30258509299405
36,"employment","truthJudge","volunteered for a political campaign","male",NA,"Derrick","volunteers for political campaigns",3,"5 years",2471,"disagree-key",608.333333333333,6.41072297734848
36,"employment","truthJudge","stole chewing gum","female",NA,"Natalie","steals chewing gum",3,"year",2582,"disagree-key",121.666666666667,4.80128506491438
36,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Michelle","volunteers for soup kitchens",3,"year",2614,"agree-key",121.666666666667,4.80128506491438
36,"food","truthJudge","ate caviar","male",NA,"Lewis","eats caviar",3,"month",1709,"agree-key",10,2.30258509299405
36,"clothing","truthJudge","wore a suit","female",NA,"Rebecca","wears a suit",3,"6 months",1942,"agree-key",60,4.0943445622221
36,"hobby","truthJudge","ran","male",NA,"William","runs",3,"year",1606,"disagree-key",121.666666666667,4.80128506491438
36,"hobby","truthJudge","played the banjo","female",NA,"Shannon","plays the banjo",3,"5 years",1950,"disagree-key",608.333333333333,6.41072297734848
37,"entertainment","truthJudge","watched space launches","female",NA,"Maya","watches space launches",3,"2 years",8693,"agree-key",243.333333333333,5.49443224547433
37,"hobby","truthJudge","played the banjo","female",NA,"Laura","plays the banjo",3,"year",3173,"disagree-key",121.666666666667,4.80128506491438
37,"clothing","truthJudge","wore a suit","male",NA,"Ted","wears a suit",3,"6 months",2861,"disagree-key",60,4.0943445622221
37,"clothing","truthJudge","wore a suit","female",NA,"Veronica","wears a suit",3,"week",5175,"agree-key",2.33333333333333,0.847297860387204
37,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"William","volunteers for soup kitchens",3,"year",4283,"agree-key",121.666666666667,4.80128506491438
37,"food","truthJudge","ate caviar","male",NA,"Fred","eats caviar",3,"5 years",2439,"disagree-key",608.333333333333,6.41072297734848
37,"clothing","truthJudge","wore socks","female",NA,"Jennifer","wears socks",3,"month",3861,"disagree-key",10,2.30258509299405
37,"hobby","truthJudge","played tennis","female",NA,"Bridgette","plays tennis",3,"2 years",3299,"disagree-key",243.333333333333,5.49443224547433
37,"food","truthJudge","drank coffee","male",NA,"George","drinks coffee",3,"2 weeks",3205,"agree-key",4.66666666666667,1.54044504094715
37,"entertainment","truthJudge","listened to live music","female",NA,"Theresa","listens to live music",3,"month",4643,"agree-key",10,2.30258509299405
37,"food","truthJudge","smoked marijuana","male",NA,"Kyle","smokes marijuana",3,"year",3251,"disagree-key",121.666666666667,4.80128506491438
37,"entertainment","truthJudge","listened to Pandora","female",NA,"Claire","listens to Pandora",3,"week",3112,"agree-key",2.33333333333333,0.847297860387204
37,"employment","truthJudge","wrote a poem","male",NA,"Ben","writes poems",3,"year",4488,"agree-key",121.666666666667,4.80128506491438
37,"entertainment","truthJudge","watched professional football","female",NA,"Elizabeth","watches professional football",3,"year",3922,"disagree-key",121.666666666667,4.80128506491438
37,"food","truthJudge","did cocaine","male",NA,"Stephen","does cocaine",3,"month",2423,"agree-key",10,2.30258509299405
37,"employment","truthJudge","stole a car","male",NA,"David","steals cars",3,"5 years",4330,"agree-key",608.333333333333,6.41072297734848
37,"employment","truthJudge","stole chewing gum","male",NA,"Daniel","steals chewing gum",3,"month",4080,"agree-key",10,2.30258509299405
37,"hobby","truthJudge","climbed mountains","male",NA,"Derrick","climbs mountains",3,"5 years",2502,"agree-key",608.333333333333,6.41072297734848
37,"clothing","truthJudge","wore a watch","female",NA,"Monica","wears a watch",3,"week",4188,"agree-key",2.33333333333333,0.847297860387204
37,"food","truthJudge","ate peanut butter","female",NA,"Janet","eats peanut butter",3,"5 years",3048,"disagree-key",608.333333333333,6.41072297734848
